ts=1758637254835222 qid=8241362745359 sid=99717421-de1c-4de8-b5e2-d0209096bd83 allocs=7058 deallocs=0 total_bytes=676562 current_bytes=676562 max_bytes=676562 current_allocs=7058 max_allocs=7058 min_alloc_size=1 max_alloc_size=16912 first_ts=Some(1758637254826709) last_ts=Some(1758637254830316)
ts=1758637320001628 qid=8241362680968 sid=00dd2fc5-5be9-415b-af14-3cc04eb6f140 allocs=17495 deallocs=0 total_bytes=1497773 current_bytes=1497773 max_bytes=1497773 current_allocs=17495 max_allocs=17495 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637319124811) last_ts=Some(1758637319226618)
ts=1758637320001641 qid=8241362681171 sid=7360ea06-7f48-43c5-af55-b0535e5d319b allocs=263 deallocs=0 total_bytes=32055 current_bytes=32055 max_bytes=32055 current_allocs=263 max_allocs=263 min_alloc_size=1 max_alloc_size=1264 first_ts=Some(1758637319022493) last_ts=Some(1758637319022695)
ts=1758637320001654 qid=8241362681069 sid=b81c545b-c5c6-406f-9887-cb98357dac7d allocs=17496 deallocs=0 total_bytes=1497921 current_bytes=1497921 max_bytes=1497921 current_allocs=17496 max_allocs=17496 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637319022626) last_ts=Some(1758637319124702)
ts=1758637320001666 qid=8241362680149 sid=00dd2fc5-5be9-415b-af14-3cc04eb6f140 allocs=17427 deallocs=0 total_bytes=1484237 current_bytes=1484237 max_bytes=1484237 current_allocs=17427 max_allocs=17427 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637319937650) last_ts=Some(1758637319967331)
ts=1758637320001679 qid=8241362680521 sid=7360ea06-7f48-43c5-af55-b0535e5d319b allocs=17492 deallocs=0 total_bytes=1497329 current_bytes=1497329 max_bytes=1497329 current_allocs=17492 max_allocs=17492 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637319530796) last_ts=Some(1758637319632488)
ts=1758637320001691 qid=8241362680521 sid=00dd2fc5-5be9-415b-af14-3cc04eb6f140 allocs=17690 deallocs=0 total_bytes=1516289 current_bytes=1516289 max_bytes=1516289 current_allocs=17690 max_allocs=17690 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637319530924) last_ts=Some(1758637319632817)
ts=1758637320001704 qid=8241362680352 sid=00dd2fc5-5be9-415b-af14-3cc04eb6f140 allocs=17691 deallocs=0 total_bytes=1516692 current_bytes=1516692 max_bytes=1516692 current_allocs=17691 max_allocs=17691 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637319734614) last_ts=Some(1758637319836542)
ts=1758637320001716 qid=8241362680148 sid=b81c545b-c5c6-406f-9887-cb98357dac7d allocs=17427 deallocs=0 total_bytes=1484237 current_bytes=1484237 max_bytes=1484237 current_allocs=17427 max_allocs=17427 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637319937622) last_ts=Some(1758637319967185)
ts=1758637320001729 qid=8241362681069 sid=b0d5daf4-77b1-4bdd-96eb-c4e1e689dff6 allocs=17709 deallocs=0 total_bytes=1531999 current_bytes=1531999 max_bytes=1531999 current_allocs=17709 max_allocs=17709 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637319022621) last_ts=Some(1758637319124831)
ts=1758637320001741 qid=8241362680522 sid=b81c545b-c5c6-406f-9887-cb98357dac7d allocs=17495 deallocs=0 total_bytes=1497773 current_bytes=1497773 max_bytes=1497773 current_allocs=17495 max_allocs=17495 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637319530803) last_ts=Some(1758637319632557)
ts=1758637320001753 qid=8241362680351 sid=b0d5daf4-77b1-4bdd-96eb-c4e1e689dff6 allocs=17492 deallocs=0 total_bytes=1497332 current_bytes=1497332 max_bytes=1497332 current_allocs=17492 max_allocs=17492 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637319734558) last_ts=Some(1758637319836187)
ts=1758637320001766 qid=8241362680523 sid=b0d5daf4-77b1-4bdd-96eb-c4e1e689dff6 allocs=17499 deallocs=0 total_bytes=1498617 current_bytes=1498617 max_bytes=1498617 current_allocs=17499 max_allocs=17499 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637319530873) last_ts=Some(1758637319632672)
ts=1758637320001788 qid=8241362680352 sid=7360ea06-7f48-43c5-af55-b0535e5d319b allocs=17495 deallocs=0 total_bytes=1497776 current_bytes=1497776 max_bytes=1497776 current_allocs=17495 max_allocs=17495 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637319734700) last_ts=Some(1758637319836184)
ts=1758637320001800 qid=8241362680969 sid=7360ea06-7f48-43c5-af55-b0535e5d319b allocs=17498 deallocs=0 total_bytes=1498472 current_bytes=1498472 max_bytes=1498472 current_allocs=17498 max_allocs=17498 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637319124822) last_ts=Some(1758637319226618)
ts=1758637320001812 qid=8241362681171 sid=00dd2fc5-5be9-415b-af14-3cc04eb6f140 allocs=68 deallocs=0 total_bytes=13539 current_bytes=13539 max_bytes=13539 current_allocs=68 max_allocs=68 min_alloc_size=4 max_alloc_size=1264 first_ts=Some(1758637319022488) last_ts=Some(1758637319022562)
ts=1758637320001825 qid=8241362680150 sid=b0d5daf4-77b1-4bdd-96eb-c4e1e689dff6 allocs=17427 deallocs=0 total_bytes=1484237 current_bytes=1484237 max_bytes=1484237 current_allocs=17427 max_allocs=17427 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637319937554) last_ts=Some(1758637319967289)
ts=1758637321001548 qid=8241362679340 sid=b0d5daf4-77b1-4bdd-96eb-c4e1e689dff6 allocs=17690 deallocs=0 total_bytes=1516292 current_bytes=1516292 max_bytes=1516292 current_allocs=17690 max_allocs=17690 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637320745816) last_ts=Some(1758637320847590)
ts=1758637321001592 qid=8241362679540 sid=00dd2fc5-5be9-415b-af14-3cc04eb6f140 allocs=17492 deallocs=0 total_bytes=1497332 current_bytes=1497332 max_bytes=1497332 current_allocs=17492 max_allocs=17492 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637320544307) last_ts=Some(1758637320644946)
ts=1758637321001605 qid=8241362679342 sid=00dd2fc5-5be9-415b-af14-3cc04eb6f140 allocs=17496 deallocs=0 total_bytes=1498176 current_bytes=1498176 max_bytes=1498176 current_allocs=17496 max_allocs=17496 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637320745822) last_ts=Some(1758637320847410)
ts=1758637321001618 qid=8241362679744 sid=00dd2fc5-5be9-415b-af14-3cc04eb6f140 allocs=17496 deallocs=0 total_bytes=1498176 current_bytes=1498176 max_bytes=1498176 current_allocs=17496 max_allocs=17496 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637320341648) last_ts=Some(1758637320443579)
ts=1758637321001632 qid=8241362679542 sid=b81c545b-c5c6-406f-9887-cb98357dac7d allocs=17492 deallocs=0 total_bytes=1497332 current_bytes=1497332 max_bytes=1497332 current_allocs=17492 max_allocs=17492 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637320544322) last_ts=Some(1758637320644885)
ts=1758637321001644 qid=8241362679138 sid=00dd2fc5-5be9-415b-af14-3cc04eb6f140 allocs=17427 deallocs=0 total_bytes=1484237 current_bytes=1484237 max_bytes=1484237 current_allocs=17427 max_allocs=17427 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637320948132) last_ts=Some(1758637320968807)
ts=1758637321001657 qid=8241362680149 sid=00dd2fc5-5be9-415b-af14-3cc04eb6f140 allocs=69 deallocs=0 total_bytes=13939 current_bytes=13939 max_bytes=13939 current_allocs=69 max_allocs=69 min_alloc_size=4 max_alloc_size=1264 first_ts=Some(1758637320038030) last_ts=Some(1758637320038068)
ts=1758637321001669 qid=8241362679948 sid=7360ea06-7f48-43c5-af55-b0535e5d319b allocs=17710 deallocs=0 total_bytes=1532402 current_bytes=1532402 max_bytes=1532402 current_allocs=17710 max_allocs=17710 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637320139344) last_ts=Some(1758637320240442)
ts=1758637321001682 qid=8241362679136 sid=7360ea06-7f48-43c5-af55-b0535e5d319b allocs=17427 deallocs=0 total_bytes=1484237 current_bytes=1484237 max_bytes=1484237 current_allocs=17427 max_allocs=17427 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637320948098) last_ts=Some(1758637320968776)
ts=1758637321001702 qid=8241362679746 sid=b81c545b-c5c6-406f-9887-cb98357dac7d allocs=17495 deallocs=0 total_bytes=1497776 current_bytes=1497776 max_bytes=1497776 current_allocs=17495 max_allocs=17495 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637320341649) last_ts=Some(1758637320443433)
ts=1758637321001715 qid=8241362679745 sid=b0d5daf4-77b1-4bdd-96eb-c4e1e689dff6 allocs=17489 deallocs=0 total_bytes=1496888 current_bytes=1496888 max_bytes=1496888 current_allocs=17489 max_allocs=17489 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637320341647) last_ts=Some(1758637320443456)
ts=1758637321001727 qid=8241362680148 sid=b81c545b-c5c6-406f-9887-cb98357dac7d allocs=68 deallocs=0 total_bytes=13539 current_bytes=13539 max_bytes=13539 current_allocs=68 max_allocs=68 min_alloc_size=4 max_alloc_size=1264 first_ts=Some(1758637320037852) last_ts=Some(1758637320037899)
ts=1758637321001740 qid=8241362679137 sid=b0d5daf4-77b1-4bdd-96eb-c4e1e689dff6 allocs=17427 deallocs=0 total_bytes=1484237 current_bytes=1484237 max_bytes=1484237 current_allocs=17427 max_allocs=17427 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637320948098) last_ts=Some(1758637320968493)
ts=1758637321001752 qid=8241362679541 sid=b0d5daf4-77b1-4bdd-96eb-c4e1e689dff6 allocs=17496 deallocs=0 total_bytes=1498176 current_bytes=1498176 max_bytes=1498176 current_allocs=17496 max_allocs=17496 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637320544291) last_ts=Some(1758637320645050)
ts=1758637321001766 qid=8241362679746 sid=7360ea06-7f48-43c5-af55-b0535e5d319b allocs=17709 deallocs=0 total_bytes=1532002 current_bytes=1532002 max_bytes=1532002 current_allocs=17709 max_allocs=17709 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637320341667) last_ts=Some(1758637320443742)
ts=1758637321001778 qid=8241362679138 sid=b81c545b-c5c6-406f-9887-cb98357dac7d allocs=17427 deallocs=0 total_bytes=1484237 current_bytes=1484237 max_bytes=1484237 current_allocs=17427 max_allocs=17427 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637320948153) last_ts=Some(1758637320968653)
ts=1758637321001791 qid=8241362679340 sid=7360ea06-7f48-43c5-af55-b0535e5d319b allocs=17492 deallocs=0 total_bytes=1497332 current_bytes=1497332 max_bytes=1497332 current_allocs=17492 max_allocs=17492 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637320745857) last_ts=Some(1758637320847342)
ts=1758637321001803 qid=8241362679341 sid=b81c545b-c5c6-406f-9887-cb98357dac7d allocs=17492 deallocs=0 total_bytes=1497332 current_bytes=1497332 max_bytes=1497332 current_allocs=17492 max_allocs=17492 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637320745976) last_ts=Some(1758637320847419)
ts=1758637321001816 qid=8241362679539 sid=7360ea06-7f48-43c5-af55-b0535e5d319b allocs=17495 deallocs=0 total_bytes=1497776 current_bytes=1497776 max_bytes=1497776 current_allocs=17495 max_allocs=17495 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637320544441) last_ts=Some(1758637320644885)
ts=1758637321001828 qid=8241362679948 sid=b81c545b-c5c6-406f-9887-cb98357dac7d allocs=17492 deallocs=0 total_bytes=1497332 current_bytes=1497332 max_bytes=1497332 current_allocs=17492 max_allocs=17492 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637320139236) last_ts=Some(1758637320240125)
ts=1758637321001840 qid=8241362679947 sid=b0d5daf4-77b1-4bdd-96eb-c4e1e689dff6 allocs=17687 deallocs=0 total_bytes=1515848 current_bytes=1515848 max_bytes=1515848 current_allocs=17687 max_allocs=17687 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637320139179) last_ts=Some(1758637320240353)
ts=1758637321001852 qid=8241362680147 sid=7360ea06-7f48-43c5-af55-b0535e5d319b allocs=68 deallocs=0 total_bytes=13539 current_bytes=13539 max_bytes=13539 current_allocs=68 max_allocs=68 min_alloc_size=4 max_alloc_size=1264 first_ts=Some(1758637320037937) last_ts=Some(1758637320038025)
ts=1758637321001865 qid=8241362679947 sid=00dd2fc5-5be9-415b-af14-3cc04eb6f140 allocs=17495 deallocs=0 total_bytes=1497776 current_bytes=1497776 max_bytes=1497776 current_allocs=17495 max_allocs=17495 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637320139288) last_ts=Some(1758637320240068)
ts=1758637321001878 qid=8241362680150 sid=b0d5daf4-77b1-4bdd-96eb-c4e1e689dff6 allocs=68 deallocs=0 total_bytes=13539 current_bytes=13539 max_bytes=13539 current_allocs=68 max_allocs=68 min_alloc_size=4 max_alloc_size=1264 first_ts=Some(1758637320037873) last_ts=Some(1758637320037914)
ts=1758637322001748 qid=8241362678323 sid=b0d5daf4-77b1-4bdd-96eb-c4e1e689dff6 allocs=17495 deallocs=0 total_bytes=1497776 current_bytes=1497776 max_bytes=1497776 current_allocs=17495 max_allocs=17495 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637321762689) last_ts=Some(1758637321864270)
ts=1758637322001791 qid=8241362679138 sid=00dd2fc5-5be9-415b-af14-3cc04eb6f140 allocs=68 deallocs=0 total_bytes=13539 current_bytes=13539 max_bytes=13539 current_allocs=68 max_allocs=68 min_alloc_size=4 max_alloc_size=1264 first_ts=Some(1758637321049360) last_ts=Some(1758637321049423)
ts=1758637322001804 qid=8241362678936 sid=00dd2fc5-5be9-415b-af14-3cc04eb6f140 allocs=17492 deallocs=0 total_bytes=1497332 current_bytes=1497332 max_bytes=1497332 current_allocs=17492 max_allocs=17492 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637321151518) last_ts=Some(1758637321253799)
ts=1758637322001817 qid=8241362678731 sid=b81c545b-c5c6-406f-9887-cb98357dac7d allocs=17496 deallocs=0 total_bytes=1498176 current_bytes=1498176 max_bytes=1498176 current_allocs=17496 max_allocs=17496 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637321355898) last_ts=Some(1758637321457557)
ts=1758637322001830 qid=8241362678938 sid=7360ea06-7f48-43c5-af55-b0535e5d319b allocs=17492 deallocs=0 total_bytes=1497332 current_bytes=1497332 max_bytes=1497332 current_allocs=17492 max_allocs=17492 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637321151492) last_ts=Some(1758637321253943)
ts=1758637322001842 qid=8241362679136 sid=7360ea06-7f48-43c5-af55-b0535e5d319b allocs=68 deallocs=0 total_bytes=13539 current_bytes=13539 max_bytes=13539 current_allocs=68 max_allocs=68 min_alloc_size=4 max_alloc_size=1264 first_ts=Some(1758637321049366) last_ts=Some(1758637321049422)
ts=1758637322001854 qid=8241362678730 sid=00dd2fc5-5be9-415b-af14-3cc04eb6f140 allocs=17492 deallocs=0 total_bytes=1497332 current_bytes=1497332 max_bytes=1497332 current_allocs=17492 max_allocs=17492 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637321355890) last_ts=Some(1758637321457399)
ts=1758637322001867 qid=8241362678528 sid=00dd2fc5-5be9-415b-af14-3cc04eb6f140 allocs=17691 deallocs=0 total_bytes=1516692 current_bytes=1516692 max_bytes=1516692 current_allocs=17691 max_allocs=17691 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637321558527) last_ts=Some(1758637321661150)
ts=1758637322001879 qid=8241362678732 sid=b0d5daf4-77b1-4bdd-96eb-c4e1e689dff6 allocs=17495 deallocs=0 total_bytes=1497776 current_bytes=1497776 max_bytes=1497776 current_allocs=17495 max_allocs=17495 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637321355893) last_ts=Some(1758637321457459)
ts=1758637322001892 qid=8241362678530 sid=b0d5daf4-77b1-4bdd-96eb-c4e1e689dff6 allocs=17495 deallocs=0 total_bytes=1497776 current_bytes=1497776 max_bytes=1497776 current_allocs=17495 max_allocs=17495 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637321558527) last_ts=Some(1758637321660874)
ts=1758637322001904 qid=8241362679137 sid=b0d5daf4-77b1-4bdd-96eb-c4e1e689dff6 allocs=69 deallocs=0 total_bytes=13939 current_bytes=13939 max_bytes=13939 current_allocs=69 max_allocs=69 min_alloc_size=4 max_alloc_size=1264 first_ts=Some(1758637321049485) last_ts=Some(1758637321049564)
ts=1758637322001937 qid=8241362678325 sid=b81c545b-c5c6-406f-9887-cb98357dac7d allocs=17490 deallocs=0 total_bytes=1497288 current_bytes=1497288 max_bytes=1497288 current_allocs=17490 max_allocs=17490 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637321762737) last_ts=Some(1758637321864437)
ts=1758637322001980 qid=8241362678322 sid=00dd2fc5-5be9-415b-af14-3cc04eb6f140 allocs=17495 deallocs=0 total_bytes=1497776 current_bytes=1497776 max_bytes=1497776 current_allocs=17495 max_allocs=17495 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637321762806) last_ts=Some(1758637321864268)
ts=1758637322002001 qid=8241362678120 sid=b81c545b-c5c6-406f-9887-cb98357dac7d allocs=17427 deallocs=0 total_bytes=1484237 current_bytes=1484237 max_bytes=1484237 current_allocs=17427 max_allocs=17427 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637321964988) last_ts=Some(1758637321996566)
ts=1758637322002014 qid=8241362679138 sid=b81c545b-c5c6-406f-9887-cb98357dac7d allocs=263 deallocs=0 total_bytes=32055 current_bytes=32055 max_bytes=32055 current_allocs=263 max_allocs=263 min_alloc_size=1 max_alloc_size=1264 first_ts=Some(1758637321049404) last_ts=Some(1758637321049580)
ts=1758637322002026 qid=8241362678935 sid=b0d5daf4-77b1-4bdd-96eb-c4e1e689dff6 allocs=17495 deallocs=0 total_bytes=1497776 current_bytes=1497776 max_bytes=1497776 current_allocs=17495 max_allocs=17495 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637321151491) last_ts=Some(1758637321253891)
ts=1758637322002039 qid=8241362678730 sid=7360ea06-7f48-43c5-af55-b0535e5d319b allocs=17690 deallocs=0 total_bytes=1516292 current_bytes=1516292 max_bytes=1516292 current_allocs=17690 max_allocs=17690 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637321355889) last_ts=Some(1758637321457684)
ts=1758637322002052 qid=8241362678528 sid=7360ea06-7f48-43c5-af55-b0535e5d319b allocs=17495 deallocs=0 total_bytes=1497776 current_bytes=1497776 max_bytes=1497776 current_allocs=17495 max_allocs=17495 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637321558540) last_ts=Some(1758637321660768)
ts=1758637322002064 qid=8241362678528 sid=b81c545b-c5c6-406f-9887-cb98357dac7d allocs=17687 deallocs=0 total_bytes=1515848 current_bytes=1515848 max_bytes=1515848 current_allocs=17687 max_allocs=17687 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637321558641) last_ts=Some(1758637321660897)
ts=1758637322002076 qid=8241362678323 sid=7360ea06-7f48-43c5-af55-b0535e5d319b allocs=17690 deallocs=0 total_bytes=1516292 current_bytes=1516292 max_bytes=1516292 current_allocs=17690 max_allocs=17690 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637321762690) last_ts=Some(1758637321864567)
ts=1758637322002089 qid=8241362678120 sid=7360ea06-7f48-43c5-af55-b0535e5d319b allocs=17427 deallocs=0 total_bytes=1484237 current_bytes=1484237 max_bytes=1484237 current_allocs=17427 max_allocs=17427 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637321965160) last_ts=Some(1758637321996539)
ts=1758637322002101 qid=8241362678121 sid=00dd2fc5-5be9-415b-af14-3cc04eb6f140 allocs=17427 deallocs=0 total_bytes=1484237 current_bytes=1484237 max_bytes=1484237 current_allocs=17427 max_allocs=17427 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637321965075) last_ts=Some(1758637321996560)
ts=1758637322002113 qid=8241362678121 sid=b0d5daf4-77b1-4bdd-96eb-c4e1e689dff6 allocs=17427 deallocs=0 total_bytes=1484237 current_bytes=1484237 max_bytes=1484237 current_allocs=17427 max_allocs=17427 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637321964989) last_ts=Some(1758637321996578)
ts=1758637322002126 qid=8241362678935 sid=b81c545b-c5c6-406f-9887-cb98357dac7d allocs=17688 deallocs=0 total_bytes=1516248 current_bytes=1516248 max_bytes=1516248 current_allocs=17688 max_allocs=17688 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637321151490) last_ts=Some(1758637321254206)
ts=1758637323001564 qid=8241362677713 sid=b81c545b-c5c6-406f-9887-cb98357dac7d allocs=17492 deallocs=0 total_bytes=1497332 current_bytes=1497332 max_bytes=1497332 current_allocs=17492 max_allocs=17492 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637322371461) last_ts=Some(1758637322471955)
ts=1758637323001602 qid=8241362677109 sid=b0d5daf4-77b1-4bdd-96eb-c4e1e689dff6 allocs=16704 deallocs=0 total_bytes=1316863 current_bytes=1316863 max_bytes=1316863 current_allocs=16704 max_allocs=16704 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637322979433) last_ts=Some(1758637323001083)
ts=1758637323001615 qid=8241362677920 sid=00dd2fc5-5be9-415b-af14-3cc04eb6f140 allocs=17495 deallocs=0 total_bytes=1497776 current_bytes=1497776 max_bytes=1497776 current_allocs=17495 max_allocs=17495 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637322168625) last_ts=Some(1758637322270265)
ts=1758637323001635 qid=8241362677108 sid=b81c545b-c5c6-406f-9887-cb98357dac7d allocs=16707 deallocs=0 total_bytes=1317307 current_bytes=1317307 max_bytes=1317307 current_allocs=16707 max_allocs=16707 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637322979474) last_ts=Some(1758637323001191)
ts=1758637323001648 qid=8241362677714 sid=00dd2fc5-5be9-415b-af14-3cc04eb6f140 allocs=17687 deallocs=0 total_bytes=1515848 current_bytes=1515848 max_bytes=1515848 current_allocs=17687 max_allocs=17687 min_alloc_size=1 max_alloc_size=22528 first_ts=Some(1758637322371517) last_ts=Some(1758637322472278)
